"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"5754","TX","Ternium S.A.",3093,"$3.47B","n/a","Basic Industries","Steel/Iron Ore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375945.5,497979,627002,436372,359789,657249,634887.5,296985,228020,266689.5,341798,343485,325000
"5755","TRNO","Terreno Realty Corporation",3894,"$3.31B","2010","Finance","Real Estate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29218,21172,31572,63851,72527,148988.5,193023,288300,287800
"5756","TTI","Tetra Technologies, Inc.",327,"$208.47M","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591800,919000,897300,840971,848170.5,707116,661954,582088,543051.5,446009,698750,979643,1197000,862900
"5757","TEVA","Teva Pharmaceutical Industries Limited",2309,"$7.53B","n/a","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4384997,5587736,5244193,7361870,5928507,6150479,5896794.5,4006461.5,4384750.5,4723735,4441617.5,6023229.5,11386447,13330000
"5758","TPL","Texas Pacific Land Trust",4048,"$5.08B","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22451,12756,11123,16420,11264,11200,9681,9471,10226.5,12197.5,9436.5,10299.5,15303,15300
"5759","TGH","Textainer Group Holdings Limited",2445,"$457.85M","2007","Technology","Diversified Commercial Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99318,109771,125838,167788,147706,172113.5,221896.5,173876.5,240647.5,272229.5,256732,237200
"5760","TXT","Textron Inc.",2006,"$10.36B","n/a","Capital Goods","Aerospace","July 31, 2007","Textron","Providence","Rhode Island","Portable Device","Financial",500,2007,41.823989,-71.412834,"Textron Inc.",1237562.5,1658085,1811892,2848011,5640362,4348107.5,4362196,2885346.5,2333605,1749777.5,1606258.5,1495293,1240130,1480800
"5761","AES","The AES Corporation",752,"$10.18B","n/a","Basic Industries","Electric Utilities: Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2547972,2631505,4808237,6491092,8136705.5,7200764.5,6880694,5733884,5354685.5,5237804.5,6131661.5,5103218.5,4974208,7888900
"5762","BX","The Blackstone Group Inc.",2073,"$59.47B","2007","Finance","Investment Managers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5213975.5,3048916,4017687,4455337,5514538,3679306,6153557,5558847.5,4997285,4590509.5,3603963,5052600
"5763","CEE","The Central and Eastern Europe Fund, Inc.",1289,"$168.33M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69665,133081,96522,93107,77791,39034,29566,22532,18721,32519,14505,12783,10520,12700
"5764","SCHW","The Charles Schwab Corporation",3701,"$50.03B","n/a","Finance","Investment Bankers/Brokers/Service","April 9, 2010","Charles Schwab","Albany","New York","Hacking","Financial",0,2010,42.652579,-73.756232,"The Charles Schwab Corporation",5588114.5,6979959,9077736,13068242,13845529.5,11692146.5,12620984,10939133.5,8895831,6564310.5,7302191,8581831,6641913,7245600
"5765","SCHW","The Charles Schwab Corporation",3701,"$50.03B","n/a","Finance","Investment Bankers/Brokers/Service","May 3, 2016","Charles Schwab","San Francisco","California","Hacking","Financial",0,2016,37.77493,-122.419416,"The Charles Schwab Corporation",5588114.5,6979959,9077736,13068242,13845529.5,11692146.5,12620984,10939133.5,8895831,6564310.5,7302191,8581831,6641913,7245600
"5766","COO","The Cooper Companies, Inc. ",3582,"$15.33B","n/a","Health Care","Ophthalmic Goods","November 30, 2016","The LANG Companies, Inc.","Waukesha","Wisconsin","Hacking","Business Other",0,2016,43.031364,-88.17251,"The Cooper Companies, Inc. ",516659,474725,619489,607338,547108,368180,454970,366976.5,282990,458202.5,374635,390829,380566.5,447700
"5767","GDV","The Gabelli Dividend & Income Trust",3193,"$1.71B","2003","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283258,317481,239904,270750,344834,318866.5,292251,252586,248847,176241.5,168592,183499,152714,159300
"5768","GRX","The Gabelli Healthcare & Wellness Trust",2720,"$193.09M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26994,20842,20416,25487,37605,33534,40560,59978.5,48171,40063,44381,42400
"5769","GDL","The GDL Fund",4256,"$150.03M","2007","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90051,96217,93689,106110,88555,65508,61587,66546.5,32607,34382.5,34296,38200
"5770","THG","The Hanover Insurance Group, Inc.",2907,"$5.27B","n/a","Finance","Property-Casualty Insurers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319818,304117,292661,467318,488908.5,310076,312891,245550,228590.5,218992,189609.5,216077,197755,177100
"5771","MSG","The Madison Square Garden Company",1377,"$6B","2015","Consumer Services","Services-Misc. Amusement & Recreation","November 22, 2016","The Madison Square Garden Company","New York","New York","Hacking","Business Other",0,2016,40.712784,-74.005941,"The Madison Square Garden Company",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208000,117026.5,143969,183900
"5772","RUBI","The Rubicon Project, Inc.",2718,"$542.1M","2014","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233487.5,327961.5,448473.5,503159,572000
"5773","TRV","The Travelers Companies, Inc.",2973,"$38.27B","n/a","Finance","Property-Casualty Insurers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2767712,2738530,3032654,4893392,6383645.5,5069207,4470819,2838750.5,2082140.5,2206027,1912006.5,1582755.5,1350291,1758308
"5774","VAM","The Vivaldi Opportunities Fund",660,"$79.47M","2018","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5775","TMO","Thermo Fisher Scientific Inc",3538,"$114.96B","n/a","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854221.5,1135723,2706099,3023014,3935236.5,3135042.5,2928905,2003532.5,1760730,1791760,1575380.5,1524047,1349092,1421200
"5776","THR","Thermon Group Holdings, Inc.",3229,"$711.85M","2011","Energy","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84573,108733.5,154856,117168,135071.5,115616,114675,113068
"5777","TPRE","Third Point Reinsurance Ltd.",4264,"$885.82M","2013","Finance","Property-Casualty Insurers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263027.5,221527,252450,247738,467142,677200
"5778","TSLF","THL Credit Senior Loan Fund",710,"$108.47M","2013","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34492,36726,26538,25448.5,28603,24400
"5779","TRI","Thomson Reuters Corp",4064,"$34.42B","n/a","Consumer Services","Publishing","August 11, 2010","Thomson Reuters","New York","New York","Insider","Business Other",0,2010,40.714353,-74.005973,"Thomson Reuters Corp",31478,38712,118281,301264,470124,700231,1079490,1120409.5,951680,758023,907364,849943,877577,912000
"5780","TRI","Thomson Reuters Corp",4064,"$34.42B","n/a","Consumer Services","Publishing","July 1, 2014","Thomson Reuters",NA,"Maryland","Hacking","Healthcare",36,2014,40.760537,-73.97889,"Thomson Reuters Corp",31478,38712,118281,301264,470124,700231,1079490,1120409.5,951680,758023,907364,849943,877577,912000
"5781","THO","Thor Industries, Inc.",3814,"$2.53B","n/a","Consumer Non-Durables","Homebuilding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372427,609602,519322,609727,522094.5,525900.5,467025,495123.5,457638,307884,366283,519649,547127,823100
"5782","TDW","Tidewater Inc.",770,"$603.58M","2017","Consumer Services","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49584,74468,76409,70004,44195,33678,33881,23009.5,21743,25347.5,54219.5,71369.5,62352,111100
"5783","TIF","Tiffany & Co.",4222,"$10.3B","1987","Consumer Services","Consumer Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331339.5,1421659,2178934,2891788,2858582.5,2394738,2095357,2137137,1170268,999392,1260977,1666096.5,1412133,1304200
"5784","TLYS","Tilly&#39;s, Inc.",433,"$316.19M","2012","Consumer Services","Clothing/Shoe/Accessory Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104612,57364,85950,123633.5,89785,151264.5,135000
"5785","TSU","TIM Participacoes S.A.",2953,"$7.19B","n/a","Public Utilities","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233865,465056,656283,513150,455228,442880,962878,1402142.5,1056044.5,1179149,1489592.5,1019465,896124.5,911400
"5786","TKR","Timken Company (The)",3743,"$3.06B","n/a","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,796361,881979,836502,1160504,1258421.5,1247229,1505000,1569522,1086200.5,1013737,839653.5,686023.5,716966,811400
"5787","TMST","TimkenSteel Corporation",2089,"$233.94M","2014","Basic Industries","Steel/Iron Ore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443137.5,448628.5,587574,416454,421100
"5788","TWI","Titan International, Inc.",1054,"$156.43M","n/a","Basic Industries","Steel/Iron Ore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154480,195223,391075,709569,447155.5,506957.5,844462,631802.5,765921.5,552763,532370.5,412619,302155,237300
"5789","TJX","TJX Companies, Inc. (The)",3941,"$66.66B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4901507,5857020,8214282,14197098,11590394,8721760,6581888.5,5030714,3427491,3646371,3007305.5,2994919.5,3797226,3941400
"5790","TOL","Toll Brothers, Inc.",3673,"$5.21B","n/a","Capital Goods","Homebuilding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4503725,3435822,3794082,4690864,3794340,2799036,2831562,3314637.5,3501218,2200662.5,2188627.5,2454981,1755079.5,1978800
"5791","TR","Tootsie Roll Industries, Inc.",3678,"$1.45B","n/a","Consumer Non-Durables","Specialty Foods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86559.5,101572,111726.5,78656.5,80953,78514,78920,75914,92700
"5792","BLD","TopBuild Corp.",4302,"$3.18B","2015","Basic Industries","Engineering & Construction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448850,263348.5,230285,254200
"5793","TTC","Toro Company (The)",4108,"$7.66B","n/a","Capital Goods","Tools/Hardware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543934,1185794,1219859,2007622,1797930,971686,742018,712778,403038,408035.5,427075,566022,517283,519800
"5794","TD","Toronto Dominion Bank (The)",3936,"$99.13B","n/a","Finance","Commercial Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249289,218320,481302,3326633,3542000.5,2230360,1767925,1253666.5,1026606.5,978280.5,1596675.5,1500830.5,1305410,1320800
"5795","SHLL","Tortoise Acquisition Corp.",2650,"$286.89M","2019","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5796","NDP","Tortoise Energy Independence Fund, Inc.",1615,"$58.92M","2012","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58404,72032.5,76060.5,79592.5,77858,63704,71200
"5797","TYG","Tortoise Energy Infrastructure Corporation",1101,"$1.09B","2004","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55868,45032,76017,131851,124271.5,124749,79734,78817.5,78417.5,110527.5,244409,202883,161850,188500
"5798","TEAF","Tortoise Essential Assets Income Term Fund",3040,"$219.23M","2019","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799","NTG","Tortoise Midstream Energy Fund, Inc.",2797,"$760.4M","2010","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299433,243941,162049.5,152136.5,111310.5,234368.5,168609,111288,252800
"5800","TTP","Tortoise Pipeline & Energy Fund, Inc.",2817,"$128.61M","2011","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73673.5,53302,49231.5,39468.5,66065.5,62135.5,38537,45600
"5801","TPZ","Tortoise Power and Energy Infrastructure Fund, Inc",3110,"$897.22M","2009","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50707.5,82942,26517,21613.5,21041.5,20002.5,20070,27480.5,23434,29000
"5802","TOT","Total S.A.",3864,"$129.6B","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2336169,2000962,2465416,3586895,3273301.5,4105803.5,5170638,3610800.5,1517869.5,1242920,1743506,1875430.5,1436700,1375700
"5803","TSS","Total System Services, Inc.",2913,"$23.75B","n/a","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104413,135331,380196,970924,1519667,1315916.5,1366992,1261446.5,1301712,1103783.5,919115.5,1288074,1126521,1225200
"5804","TOWR","Tower International, Inc.",3580,"$639.96M","2010","Capital Goods","Auto Parts:O.E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64836,37664,25087.5,107495.5,178695.5,119699,196174,104868,89500
"5805","TSQ","Townsquare Media, Inc.",2262,"$114.53M","2014","Consumer Services","Broadcasting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57770.5,31006,38917,48173.5,52900
"5806","TM","Toyota Motor Corp Ltd Ord",2900,"$186.79B","n/a","Capital Goods","Auto Manufacturing","August 26, 2016","Toyota Motor Corporation","Plano","Texas","Unintended Disclosure","Business Other",0,2016,33.019843,-96.698886,"Toyota Motor Corp Ltd Ord",299727,346543,550058,833885,704457.5,779302,612140,368626.5,462843.5,375704,278448,351201.5,185526,214200
"5807","TPGH","TPG Pace Holdings Corp.",390,"$577.69M","2017","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5808","TRTX","TPG RE Finance Trust, Inc.",955,"$1.44B","2017","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81081.5,112400
"5809","TSLX","TPG Specialty Lending, Inc.",3194,"$1.37B","2014","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155234,131645.5,147437,182994,263600
"5810","TAC","TransAlta Corporation",2290,"$1.83B","n/a","Public Utilities","Electric Utilities: Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28055,22861,39043,81651,57911,59602.5,57706,97003,116480,139606.5,181197.5,70393.5,29285,24500
"5811","TCI","Transcontinental Realty Investors, Inc.",1520,"$255.52M","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,600,1000,1200,1498,1764,1670,900,1247,1986,800,800,1355,NA
"5812","TDG","Transdigm Group Incorporated",3935,"$28.71B","2006","Capital Goods","Military/Government/Technical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83157,195191,685770,709316.5,454473,440088,663738,482656.5,413000.5,380163,540400,555757,458200
"5813","RIG","Transocean Ltd.",1898,"$2.78B","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5477300.5,7740744,7593356,8795589,6333798.5,8096539,6075440,4267299,3369276,6259744,11792700,14418931.5,12226486,13068700
"5814","TGS","Transportadora De Gas Sa Ord B",4089,"$1.16B","n/a","Public Utilities","Natural Gas Distribution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25296,24605,43316,33458,24776,29386.5,40526,48928.5,61953,178712.5,99826.5,82028,165695,182600
"5815","TRU","TransUnion",4211,"$15.71B","2015","Finance","Finance: Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335450,568292.5,967658,1027000
"5816","TREC","Trecora Resources",4253,"$223.67M","n/a","Energy","Integrated oil Companies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6400,19023,21079,10092.5,13953.5,10970,13527,46231.5,32233,50150.5,45101.5,32371.5,37763,42200
"5817","TG","Tredegar Corporation",3085,"$576.67M","n/a","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105595,125009,257386,255278,157349,119858,87062,85902,80098,67660.5,71055.5,57332,61600,65600
"5818","THS","Treehouse Foods, Inc.",2146,"$2.85B","n/a","Consumer Non-Durables","Packaged Foods",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192700,98300,139200,307076,312916.5,241998.5,218593,220473,150924,207860.5,347650,676496,613664,697500
"5819","TREX","Trex Company, Inc.",4224,"$5B","n/a","Basic Industries","Forest Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366800,306400,305000,356048,316032,255452,289830,375996,322189,354864,296100,266606,196000,206000
"5820","TY","Tri Continental Corporation",3426,"$1.42B","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129372,121166,160040,216211,108937,106953.5,81846,54043,48524.5,50654.5,65586.5,58837,64829,73500
"5821","TPH","TRI Pointe Group, Inc.",2925,"$1.99B","2013","Capital Goods","Homebuilding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190096.5,1295356,1389550,1513048,1640300,1643600
"5822","TRCO","Tribune Media Company",3821,"$4.12B","2014","Consumer Services","Broadcasting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484444,784447,609834.5,909210,764900
"5823","TRNE","Trine Acquisition Corp.",2649,"$369.18M","2019","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5824","TNET","TriNet Group, Inc.",4053,"$4.69B","2014","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331194.5,479000,442768.5,251664,354900
"5825","TRN","Trinity Industries, Inc.",3087,"$2.23B","n/a","Capital Goods","Railroads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1199412,2222233,2791688,3382293,2866831.5,1780182,1764675,1630750,2136714.5,2733378.5,2246928,1799842.5,1062863,1328200
"5826","TSE","Trinseo S.A.",3650,"$1.41B","2014","Basic Industries","Major Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136950,182275,642400.5,533153.5,347500
"5827","TPVG","TriplePoint Venture Growth BDC Corp.",3033,"$398M","2014","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50772,93028.5,93567.5,88911,64600
"5828","GTS","Triple-S Management Corporation",1107,"$455.54M","2007","Finance","Accident &Health Insurance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204900,77767,96941,73232,72316,50206.5,77524.5,85846,136150,105929,93140,122100
"5829","TRTN","Triton International Limited",3603,"$2.38B","2016","Technology","Diversified Commercial Services","June 1, 2012","MOAB Training International","Kulpsville","Pennsylvania","Hacking","Business Other",1442,2012,40.242883,-75.336564,"Triton International Limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280661.5,399817,511900
"5830","TRTN","Triton International Limited",3603,"$2.38B","2016","Technology","Diversified Commercial Services","July 11, 2013","Shred-it International Inc.",NA,"Texas","Physical Loss","Healthcare",277014,2013,40.760537,-73.97889,"Triton International Limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280661.5,399817,511900
"5831","TGI","Triumph Group, Inc.",3198,"$1.04B","1996","Capital Goods","Aerospace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123817,207383,395565,503155,306400.5,373644,423862,346959.5,437546,449458,482587,619884,600049,513400
"5832","TROX","Tronox Holdings plc",4087,"$1.05B","n/a","Basic Industries","Major Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223090,766884,548261.5,848950,994973,1097504,1115800
"5833","TBI","TrueBlue, Inc.",955,"$777.76M","n/a","Technology","Professional Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415000,499300,541400,323600,280783,228377,271077,188540.5,213584,201473.5,266387,279332,262177,215500
"5834","TNP","Tsakos Energy Navigation Ltd",1542,"$262.81M","2002","Transportation","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502319,287905,299513,269107,312563,232374.5,185944,229681.5,226647,574028,597675.5,575994.5,329936.5,265200
"5835","TUFN","Tufin Software Technologies Ltd.",3105,"$584.49M","2019","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5836","TUP","Tupperware Brands Corporation",2856,"$634.78M","n/a","Consumer Non-Durables","Plastic Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502607,460650,623029,1101169,997322.5,788768,724169,468443,526106.5,517854.5,551538.5,572182,427200,587500
"5837","TKC","Turkcell Iletisim Hizmetleri AS",3877,"$4.91B","n/a","Public Utilities","Telecommunications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503104,519095,970787,1745930,882886.5,707965,746871,425503.5,368866,368784,357480.5,287989,357400.5,359100
"5838","TPB","Turning Point Brands, Inc.",3664,"$704.75M","2016","Consumer Non-Durables","Tobacco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23562,27902,45700
"5839","TRQ","Turquoise Hill Resources Ltd.",2701,"$886.22M","n/a","Basic Industries","Precious Metals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259153,568588,809920,1021993,1924911.5,1759838,1888764,2240588.5,2160288.5,3150548.5,2580150,2376335.5,2879569,3559500
"5840","TPC","Tutor Perini Corporation",4284,"$502.29M","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118200,154000,455894,641011,364098.5,252335.5,245787,193941.5,222058.5,207256,262614.5,344525.5,309373,480700
"5841","TWLO","Twilio Inc.",2899,"$17.73B","2016","Technology","Computer Software: Prepackaged Software",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4452481,1969675,1776600
"5842","TRWH","Twin River Worldwide Holdings, Inc.",1200,"$874.46M","2019","Consumer Services","Hotels/Resorts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5843","TWTR","Twitter, Inc.",3770,"$32.97B","2013","Technology","Computer Software: Programming, Data Processing","February 2, 2013","Twitter","San Francisco","California","Hacking","Business Other",250000,2013,37.77493,-122.419416,"Twitter, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,14327984,20005633,17405950,20638461.5,13722484,24918900
"5844","TWTR","Twitter, Inc.",3770,"$32.97B","2013","Technology","Computer Software: Programming, Data Processing","June 13, 2016","Twitter","San Francisco","California","Hacking","Business Other",3.2e+07,2016,37.77679,-122.416406,"Twitter, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,14327984,20005633,17405950,20638461.5,13722484,24918900
"5845","TWO","Two Harbors Investments Corp",594,"$3.45B","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26125,219325.5,2171064,4136406.5,4731978,2356364,1853853.5,1533503.5,1600976,1824500
"5846","TYL","Tyler Technologies, Inc.",3398,"$9.9B","n/a","Technology","Computer Software: Prepackaged Software","March 13, 2017","Tyler Technologies Inc.","Plano","Texas","Unintended Disclosure","Business Other",2,2017,33.019843,-96.698886,"Tyler Technologies, Inc.",119400,158500,185600,221782,239200.5,158160.5,175257,133141,140486.5,185037,182500,267568,168019,209200
"5847","TSN","Tyson Foods, Inc.",4304,"$33.93B","n/a","Consumer Non-Durables","Meat/Poultry/Fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175110,2308134,2783774,5021862,4691627,5165480,3923410,4330949.5,4097098.5,3775078.5,3867476,3100785.5,2434126,2147100
"5848","USB","U.S. Bancorp",3919,"$83.03B","n/a","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4653674.5,5396001,9602985,19447623,24023143,15088337.5,14867423,11012263.5,9245272.5,6773284,6609333.5,7048862,5881994,6667500
"5849","USPH","U.S. Physical Therapy, Inc.",2909,"$1.71B","1992","Health Care","Medical/Nursing Services","January 10, 2008","Select Physical Therapy","Levelland","Texas","Physical Loss","Healthcare",4000,2008,33.587316,-102.37796,"U.S. Physical Therapy, Inc.",49130,42776,42825,76216,42223.5,37494.5,44604,44716,37688,32435.5,58996,74571.5,51673,43600
"5850","USPH","U.S. Physical Therapy, Inc.",2909,"$1.71B","1992","Health Care","Medical/Nursing Services","March 22, 2012","Flex Physical Therapy","Bothell","Washington","Stationary Device","Healthcare",3100,2012,47.76232,-122.205404,"U.S. Physical Therapy, Inc.",49130,42776,42825,76216,42223.5,37494.5,44604,44716,37688,32435.5,58996,74571.5,51673,43600
"5851","USPH","U.S. Physical Therapy, Inc.",2909,"$1.71B","1992","Health Care","Medical/Nursing Services","January 27, 2012","Flex Physical Therapy",NA,"Washington","Physical Loss","Healthcare",3100,2012,40.760537,-73.97889,"U.S. Physical Therapy, Inc.",49130,42776,42825,76216,42223.5,37494.5,44604,44716,37688,32435.5,58996,74571.5,51673,43600
"5852","SLCA","U.S. Silica Holdings, Inc.",380,"$748.31M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","October 9, 2014","U.S. Health Holdings, Ltd.","Detroit","Michigan","Unintended Disclosure","Healthcare",0,2014,42.331427,-83.045754,"U.S. Silica Holdings, Inc.",NA,NA,NA,NA,NA,NA,NA,349732.5,1144028,1612539,2010790.5,1797876.5,2136646,2167200
