"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"5019","MODN","Model N, Inc.",3524,"$936.53M","2013","Technology","Computer Software: Programming, Data Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794292.5,862601.79,752284.8,962364.99,1381003.2,3013500
"5020","MOD","Modine Manufacturing Company",384,"$518.13M","n/a","Capital Goods","Auto Parts:O.E.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4869900,4431760,4705662,2971353,1273433.705,3372456.815,3514546,1681282.44,1926033.5,2472536.55,1484650.7,1520612.51,4104055.8,7405875
"5021","MC","Moelis & Company",3624,"$1.65B","2014","Finance","Investment Managers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3010576.153,3108346.983,2813339.052,10806697.647,16805880
"5022","MOGU","MOGU Inc.",1035,"$256.75M","2018","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5023","MHK","Mohawk Industries, Inc.",2792,"$8.58B","n/a","Consumer Durables","Home Furnishings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25889292,35616010,52490860,56137713.5,45186799.07,34110919.37,28262456.4,36518820.655,81768650.635,110563445.975,111850881.36,99033621.89,102353394.5,169484948
"5024","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","May 6, 2014","Molina Healthcare","Long Beach","California","Physical Loss","Healthcare",5000,2014,33.766648,-118.200183,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5025","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","October 4, 2016","Apria Healthcare","San Diego","California","Unintended Disclosure","Healthcare",1987,2016,32.90077,-117.108678,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5026","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","December 16, 2013","Molina Healthcare In",NA,"California","Unintended Disclosure","Healthcare",1499,2013,40.760537,-73.97889,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5027","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","December 21, 2013","Molina Healthcare of Texas, Inc.",NA,"Texas","Unknown","Healthcare",2826,2013,40.760537,-73.97889,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5028","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","September 18, 2015","Molina Healthcare",NA,"California","Physical Loss","Healthcare",54203,2015,40.760537,-73.97889,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5029","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","October 4, 2016","Apria Healthcare",NA,"California","Unintended Disclosure","Healthcare",1987,2016,40.760537,-73.97889,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5030","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","April 3, 2017","Memorial Healthcare",NA,"Michigan","Unintended Disclosure","Healthcare",685,2017,44.314844,-85.602364,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5031","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","May 17, 2017","MolinaHealthcare.com","Long Beach","California","Unintended Disclosure","Healthcare",0,2017,33.77005,-118.19374,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5032","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","December 21, 2017","Molina Healthcare",NA,"Florida","Unintended Disclosure","Healthcare",1380,2017,37.09024,-95.712891,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5033","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","April 18, 2019","Alana Healthcare",NA,"Tennessee","Hacking","Healthcare",2691,2019,0,0,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5034","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","February 22, 2019","Molina Healthcare",NA,"California","Hacking","Healthcare",895,2019,0,0,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5035","MOH","Molina Healthcare Inc",2898,"$8.17B","2003","Health Care","Medical Specialities","June 7, 2019","Kingman Healthcare Incorporated",NA,"Arizona","Unintended Disclosure","Healthcare",1100,2019,0,0,"Molina Healthcare Inc",4641966,7343727.3,6492150,7013322.68,4178933.008,4868625.245,8977656.06,14735327.28,18072296.91,23510543.75,48024862,43458119.295,60850939,88698028
"5036","TAP","Molson Coors Brewing  Company",3901,"$11.11B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35918495.507,28780869.424,70997322.575,70643477.275,57879014.9825,49366281.908,50366887.368,45884186.6655,53125290.773,78544097.074,114857680.64,152573212.162,120620785.868,136988680
"5037","MNR","Monmouth Real Estate Investment Corporation",2861,"$1.25B","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125962.6848,136234.8891,107938.1181,215897.3805,259625.9244,523275.11625,741625.3856,898214.2659,1159504.9538,1812601.30315,1873447.0543,3444660.732,4345260.1505,6238575
"5038","MR","Montage Resources Corporation",1083,"$106.4M","2014","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5039","MCO","Moody&#39;s Corporation",3240,"$40.79B","n/a","Finance","Finance: Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50585365.1845,79898639.112,172697426.72,124629267.84,100496741.701,65320028.2265,83816887.142,60064487.649,74760924.034,80943689.6915,95002448.1415,100110686.9915,92942220,124624854
"5040","MS","Morgan Stanley",3757,"$68.57B","n/a","Finance","Investment Bankers/Brokers/Service","January 5, 2015","Morgan Stanley","New York","New York","Insider","Financial",350000,2014,40.712784,-74.005941,"Morgan Stanley",219489941.248,210553957.4,539694988.56,702491395.68,680417268.4605,407166004.231,392672263.477,371053037.556,385281996.63,320415670.8685,356800324.905,386516770.7305,398888425.238,490875920
"5041","CAF","Morgan Stanley China A Share Fund Inc.",1120,"$458.2M","2006","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137353.48325,7192380.904,5285037.124,5389378.262,4310711.471,3096904.941,2757473.209,3748989.827,3175360.88,7890862.3275,2364167.564,2342715.42,3361846
"5042","MSD","Morgan Stanley Emerging Markets Debt Fund, Inc.",2619,"$188.78M","1993","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398775.2841,579425.7528,533564.941,457635.207,625938.7291,777077.4841,550569.8346,645518.4617,797839.9536,652599.321,593490.73485,440072.6366,558822.514,416680
"5043","EDD","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",2294,"$431.9M","2007","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3759575.498,3129803.1828,3314496.11375,3742236.892,3099386.752,3349939.733,3937017.64,3571402.82185,2664193.43905,1905162.2499,1656272.1692,1769976
"5044","IIF","Morgan Stanley India Investment Fund, Inc.",3107,"$245.93M","1994","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499670.845,3600741.151,3578343.729,3730009.701,2387821.605,1739697.438,1454386.128,1057138.3295,852004.344,891289.5215,1101577.019,684421.4625,751057,1495184
"5045","MOSC","Mosaic Acquisition Corp.",389,"$442.03M","2017","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5046","MOS","Mosaic Company (The)",3114,"$7.1B","n/a","Basic Industries","Agricultural Chemicals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9904141.422,13927493.202,87873636.48,697467488.13,293463757.573,266489150.9365,405575975.28,195044426.837,173491677.519,123430904.621,160759406.3745,137916808.109,98458757.86,122410860
"5047","MSI","Motorola Solutions, Inc.",3129,"$29.95B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173546594.064,237949991.496,243849059.517,115577192.64,81656472.1755,116376408.2685,140900766.035,91532180.622,93008974.443,90915087.996,84541190.7385,84005869.1635,79265501.33,113155900
"5048","MOV","Movado Group Inc.",3222,"$496.03M","n/a","Consumer Non-Durables","Consumer Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1173051.53,2753969.196,4631435.817,3828762.288,1447937.15435,1430526.1277,1459515.024,4338751.8825,4897088.7115,5724350.86,4404555.8475,3664710.255,2767808.517,2631505
"5049","MPLX","MPLX LP",3497,"$29.51B","2012","Energy","Natural Gas Distribution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4626792.573,2997335.02,3846170.165,11816197.586,41584632.51,42987172.1475,49498148
"5050","MRC","MRC Global Inc.",2810,"$1.05B","2012","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4776780.29,21292866.37,26850242.715,25383088.3,18368757.74,14519974,11174930
"5051","MSA","MSA Safety Incorporporated",2734,"$4.09B","n/a","Health Care","Industrial Specialties",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7337861.564,5999300.994,7390630.26,8705824.722,3399368.923,2623474.797,3138147.214,4355595.18,4523576.529,5890024.252,5970361.517,5717807.079,12606191.137,14878890
"5052","MSM","MSC Industrial Direct Company, Inc.",4055,"$3.73B","1995","Capital Goods","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9564353.829,16908445.729,18680688.46,21597225.82,18847983.564,13365622.8175,18337143.884,24558682.061,25391881.0805,31466782.516,29733992.2215,37951863.368,39302262.16,61685683
"5053","MSCI","MSCI Inc",3298,"$19.87B","n/a","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5717573.396,8987599.533,17054437.713,18594628.1015,21447288.902,19857012.618,16320882.403,22356161.239,35977656.6815,46869319.513,43045398.204,79814592
"5054","MSGN","MSG Networks Inc.",811,"$1.23B","n/a","Consumer Services","Television Services","March 8, 2008","MTV Networks","Los Angeles","California","Hacking","Business Other",5000,2008,34.052234,-118.243685,"MSG Networks Inc.",NA,NA,NA,NA,NA,5188697.13215,6532109.86,8028029.838,18620368.224,31460789.519,29786835.212,9816043.53,10365975,9009285
"5055","MSGN","MSG Networks Inc.",811,"$1.23B","n/a","Consumer Services","Television Services","December 4, 2017","TIO Networks","Vancouver","British Columbia","Hacking","Business Other",1600000,2017,49.282729,-123.120738,"MSG Networks Inc.",NA,NA,NA,NA,NA,5188697.13215,6532109.86,8028029.838,18620368.224,31460789.519,29786835.212,9816043.53,10365975,9009285
"5056","MLI","Mueller Industries, Inc.",1403,"$1.49B","n/a","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3843058.923,8435765.587,7898996.178,6797557.094,4157168.76,4007409.7725,6694294.475,6522558.4695,5530998.219,5804997.397,5102753.928,4940178.824,4932910.06,7138596
"5057","MWA","Mueller Water Products Inc",410,"$1.65B","2006","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7915170.944,7056222.325,4030670.4802,4927485.5543,5530596.77995,4272647.2425,3447148.3564,8261943.79045,8315900.6772,8056450.55965,11475825.618,12887664.526,10738200
"5058","MVF","MuniVest Fund, Inc.",4268,"$615.3M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770084.4544,629668.8625,639060.2988,671599.8464,658841.0665,824778.50485,744952.3002,1077714.08835,1314342.3961,1074391.5375,904571.7939,980133.2045,758520,1064501
"5059","MZA","MuniYield Arizona Fund, Inc.",2951,"$68.76M","1993","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53500.572,60304.21,76332.813,75002.1015,65599.7432,65787.5682,81226.8828,86603.812,122096.1975,68077.746,63264.936,63811.847,NA,NA
"5060","MUR","Murphy Oil Corporation",3111,"$2.96B","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64232380.212,66180061.584,84751063.066,147467616.072,104110625.4915,97570553.0665,110429104.82,95483612.728,82701955.791,80438621.296,90536205.991,94679626.298,64741725.832,61804470
"5061","MUSA","Murphy USA Inc.",4247,"$2.88B","2013","Consumer Durables","Automotive Aftermarket","November 6, 2010","Murphy USA","Shelbyville","Indiana","Physical Loss","Online Retailer",0,2010,39.521437,-85.776924,"Murphy USA Inc.",NA,NA,NA,NA,NA,NA,NA,NA,19708412.775,16600529.255,20361307.5,20628596.72,26316765.36,20728725
"5062","MUSA","Murphy USA Inc.",4247,"$2.88B","2013","Consumer Durables","Automotive Aftermarket","June 9, 2011","Murphy USA","Suffolk","Virginia","Unknown","Online Retailer",42,2011,36.728205,-76.583562,"Murphy USA Inc.",NA,NA,NA,NA,NA,NA,NA,NA,19708412.775,16600529.255,20361307.5,20628596.72,26316765.36,20728725
"5063","MUSA","Murphy USA Inc.",4247,"$2.88B","2013","Consumer Durables","Automotive Aftermarket","September 20, 2013","Murphy USA","Little Rock","Arkansas","Card Fraud","Online Retailer",0,2013,34.746481,-92.289595,"Murphy USA Inc.",NA,NA,NA,NA,NA,NA,NA,NA,19708412.775,16600529.255,20361307.5,20628596.72,26316765.36,20728725
"5064","MVO","MV Oil Trust",4082,"$83.26M","2007","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932231.833,790937.9159,295734.3298,2047067.188,2680114.479,2159698.0375,1203678.881,950904.4645,386870.7248,156769.8748,137912.0055,236000
"5065","MVC","MVC Capital, Inc.",4182,"$155.45M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128488.752,268515.135,1772029.44,1370644.516,718823.0845,955352.708,774911.0984,599392.43265,847587.48,1086785.86695,406309.10965,181943.53185,300877.554,290862
"5066","MYE","Myers Industries, Inc.",3053,"$597.36M","n/a","Consumer Non-Durables","Plastic Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1197013.328,2191888.992,4279778.222,1931501.253,1063954.60455,1099216.05605,1333351.478,1626818.056,1769979.997,2434603.7225,1460035.3815,769163.6875,1247694.645,1267300
"5067","MYOV","Myovant Sciences Ltd.",4163,"$719.67M","2016","Health Care","Major Pharmaceuticals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418306.4,447270.88,443718
"5068","NBR","Nabors Industries Ltd.",329,"$610.61M","n/a","Energy","Oil & Gas Production",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117341653.019,215824324.82,162525356.816,219715020.28,101659322.609,111160908.8095,128527164.66,96643458.92,60285995.6375,108240909.589,94647295.008,71258692.39025,74583133.686,61611644
"5069","NC","NACCO Industries, Inc.",3862,"$347.96M","n/a","Consumer Durables","Consumer Electronics/Appliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1567220.0778,4240704.3029,3897876.3668,2865917.5062,1690083.68955,2371632.6112,2755551.1424,2569352.45675,1296684.081,969181.6165,974912.0285,1096262.402,1264956,1021250
"5070","NTP","Nam Tai Property Inc.",4252,"$344.51M","n/a","Finance","Real Estate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4630069.17,4094841.168,2427694.431,1810180.7664,639492.74995,390232.24465,379347.0527,993786.7572,3822195.4361,1055082.08655,477806.0429,322429.44815,458834.192,927220
"5071","NBHC","National Bank Holdings Corporation",3613,"$1.02B","2012","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968616.704,2268279.998,2786838.784,3346567.7945,3349821.3765,3266144.994,5483015
"5072","NFG","National Fuel Gas Company",3824,"$4.03B","n/a","Public Utilities","Oil/Gas Transmission",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10638772.948,15538780.606,22832059.313,29147942.934,15073721.069,19402669.345,31996087.475,21158768.3915,22768952.569,29545399.9505,26386430.936,21738188.6935,22582481.34,23819142
"5073","NGG","National Grid Transco, PLC",3917,"$36.41B","n/a","Public Utilities","Natural Gas Distribution",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332686.67,1813684.334,2828560.305,4647092.1,6412294.566,17191131.9865,27442648.583,20557795.0915,24952991.286,29745667.02,30715729.9625,35772529.2105,29562876.948,41123442
"5074","NHI","National Health Investors, Inc.",4206,"$3.6B","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414688.596,1599737.904,2991495.43,2696588.205,2914291.463,4289304.66,4260155.239,4381804.6475,5176175.871,8577054.7,12113821.3075,15732915.609,13840620,17224716
"5075","NOV","National Oilwell Varco, Inc.",1102,"$7.88B","n/a","Energy","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95480568.9,148938197.929,283216212.439,400176400.617,223014040.081,226780209.6115,313316724.219,262773766.5245,223868092.0935,282428424.59,246637339.905,147361494.2665,104947213.926,106115857.5
"5076","NPK","National Presto Industries, Inc.",4225,"$599.55M","n/a","Capital Goods","Ordnance And Accessories",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277610.301,462161.512,940595.04,1876172.98,2449141.9865,2771819.937,2841156.732,2385752.169,1098755.562,1348215.876,1758518.4335,2136869.1315,2013751.275,5153355
"5077","NNN","National Retail Properties",3945,"$9.18B","n/a","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084876.025,5282237.2,14691077.52,23386757.712,22256708.787,18572628.763,22860483.633,24732379.912,39084983.186,36598249.5435,42556944.4515,48340731.915,39605060.6025,36443169
"5078","SID","National Steel Company",1574,"$4.71B","n/a","Capital Goods","Steel/Iron Ore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15785560.973,25182993.5608,59181566.9408,137945181.533,78873863.21955,81939605.406,54058448.475,38231907.7378,24711889.7432,18272157.2155,3032661.5,5532357.02,6032213.6,9287768
"5079","NSA","National Storage Affiliates Trust",3621,"$1.98B","2015","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2883060.642,6035777.586,7255226.412,9064608
"5080","NGS","Natural Gas Services Group, Inc.",2723,"$142.59M","2002","Energy","Oilfield Services/Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616343,2495610,1476620,2816824.92,1483764.625,1065898.89,873590.47,575970.165,809538.14,1308386.255,823298,856162.2,856707.25,689520
"5081","NGVC","Natural Grocers by Vitamin Cottage, Inc.",4265,"$211.97M","2012","Consumer Services","Food Chains","March 2, 2015","Natural Grocers","Lakewood","Colorado","Hacking","Online Retailer",0,2015,39.702286,-105.138164,"Natural Grocers by Vitamin Cottage, Inc.",NA,NA,NA,NA,NA,NA,NA,2232076.86,3010176.84,3119969.16,1842528.3,1154423.61,823111.83,587840
"5082","NRP","Natural Resource Partners LP",3436,"$325.41M","2002","Energy","Coal Mining",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2881494,2005000.62,2588103.36,3619289.7,2932793.67,4707878.015,6448779.68,5581344.9,4893625,4582179.3,1862179.173,976370.2575,777693.768,565490
"5083","NTZ","Natuzzi, S.p.A.",2713,"$12.98M","1993","Consumer Durables","Home Furnishings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151255,121296,130427,45247.655,40370,111090,35781.2,17217.71,39463.14,20656.02,12962.4,19170.075,NA,NA
"5084","NLS","Nautilus Group, Inc. (The)",296,"$41.32M","n/a","Consumer Non-Durables","Recreational Products/Toys",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8880968,6924645,5503395,1337676,158963.75,226827.825,219450.33,369272.465,2144074.6,2162177.995,3753943.86,6391651.95,4475931.9,4224750
"5085","NCI","Navigant Consulting, Inc.",1475,"$1.07B","n/a","Consumer Services","Professional Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6994784,6381900,7862459,9609943.53,4694535.035,2884549.905,2256740.4,2206791.645,2183152.98,2843629.49,3027723.56,3217368.645,4572618.68,4591710
"5086","NVGS","Navigator Holdings Ltd.",4263,"$524.26M","2013","Transportation","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38250,1875000,1562816.3838,382500,1187803.7046,75874.5,3450716.04,5872008.265,3254026.5,3120407.49,1993377.9,1618960
"5087","NNA","Navios Maritime Acquisition Corporation",3990,"$86.76M","n/a","Transportation","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207769.2084,186574.604,115388.9624,109213.682,45141.049,416585.30525,1014865.88075,1307476.1285,883411.80195,494017.8,652872
"5088","NM","Navios Maritime Holdings Inc.",3990,"$82.12M","n/a","Transportation","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313634.7116,151609.0294,10300421.056,9580312.056,4665478.3772,3025040.6583,2526117.7751,904846.23645,2744709.12535,6808953.4468,2375059.9372,722007.8845,1078238.42,722430
"5089","NMM","Navios Maritime Partners LP",3056,"$185.63M","2007","Transportation","Marine Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602971.069,515541.9874,1299310.3151,3942004.782,4595577.4056,3349935.42555,4830756.429,6820348.435,5024485.954,630452.795,1110384.32,1759210
"5090","NAV","Navistar International Corporation",1221,"$2.28B","n/a","Capital Goods","Auto Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24148107.5,19690055,33353128.02,21618685.5,36642704.09,54392114.6,67157685.895,46064751.31,34066052.22,27667240.575,21918654.08,14494672.44,16623640.67,30771233
"5091","NCR","NCR Corporation",3592,"$3.79B","n/a","Miscellaneous","Office Equipment/Supplies/Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43152197.5,36984610,51697284,35066400,22916797.51,24207361.255,25374222.2,30316360.76,42101119.175,61532742.1,43612370.5,29751893.4,41987053.68,37417520
"5092","NP","Neenah, Inc.",4035,"$1.08B","n/a","Basic Industries","Paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3049860.044,3165997.911,3825330.145,2382186.825,791212.9254,1756266.636,1770772.248,2084469.51,2268330.124,3665555.3395,4268725.5475,5521733.7245,5392062.4,6184260
"5093","NNI","Nelnet, Inc.",4052,"$2.66B","2003","Finance","Finance: Consumer Services","July 18, 2006","Nelnet Inc., UPS","Lincoln","Nebraska","Portable Device","Business Other",188000,2006,40.806862,-96.681679,"Nelnet, Inc.",3675160.455,4379267.223,4649014.6,2999094.384,2480925.648,2817814.557,2317735,1894414.932,2595480.6445,3645768.7905,3693619.5375,2936061.93,3464139.6,4187260
"5094","NPTN","NeoPhotonics Corporation",2277,"$296.77M","2011","Technology","Semiconductors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723008.825,221965.15,429105.51,468518.875,3178598.5,8618761.05,7518340.8,5205498
"5095","NSCO","Nesco Holdings, Inc.",3989,"$307.93M","2017","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5096","NVRO","Nevro Corp.",4212,"$2.59B","2014","Health Care","Medical/Dental Instruments","January 29, 2018","Nevro","Dublin","Ohio","Physical Loss","Healthcare",1,2017,40.099229,-83.114077,"Nevro Corp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,4657715.1,12132134,32363153.17,33804147.96,26246160
"5097","NVRO","Nevro Corp.",4212,"$2.59B","2014","Health Care","Medical/Dental Instruments","February 7, 2018","Nevro",NA,"California","Hacking","Healthcare",500,2017,37.09024,-95.712891,"Nevro Corp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,4657715.1,12132134,32363153.17,33804147.96,26246160
"5098","HYB","New America High Income Fund, Inc. (The)",2537,"$204.24M","1988","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384836.6294,353327.7994,476520.9633,340015.9992,473350.06135,601899.6012,582143.4335,657545.5313,642654.58705,608798.04895,419692.28595,661216.36405,472458.3275,664448
"5099","NFC","New Frontier Corporation",380,"$411.5M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5100","GF","New Germany Fund, Inc. (The)",650,"$223.13M","1990","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273314.2745,485196.864,686025.2685,751671.6597,364426.43955,396532.22555,554040.708,326373.9717,403075.55055,648657.2115,297654.737,214724.4915,229320.3115,408411
"5101","NWHM","New Home Company Inc. (The)",3569,"$74.96M","2014","Capital Goods","Homebuilding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635770.35,610739,614050.045,698732,1108404
"5102","IRL","New Ireland Fund, Inc. (The)",2517,"$41.21M","1990","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54544.296,109365.924,420529.145,221109.1089,152440.6263,146461.5655,109629.8832,107815.1919,148840.1404,173401.046,91673.9765,114908.376,173151.9115,243236
