"","Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","DateMadePublic","OrigCompany","City","State","BreachType","OrgType","TotalRecords","BreachYear","Latitude","Longitude","MatchedCompanyName","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"4503","GDDY","GoDaddy Inc.",4033,"$11.31B","2015","Technology","EDP Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732597.052356021,861096.904761905,1250506.2310757,1404854.25373134
"4504","GOL","Gol Linhas Aereas Inteligentes S.A.",3034,"$2.81B","2004","Transportation","Air Freight/Delivery Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116695.153488372,189863.529880478,266620.470119522,213633.454545455,185800.182539683,207179.396825397,314557.418326693,279593.104,406561.531746032,349419.674603175,250537.007936508,458306.634920635,328178.828,342419.552238806
"4505","GFI","Gold Fields Limited",3887,"$4.92B","n/a","Basic Industries","Precious Metals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1656499.03174603,2948025.42629482,5024213.04780876,8249834.2055336,7347146.65873016,5349587.69444444,4361184.19047619,4206490.696,5785545.20634921,5125346.91666667,5345740.36111111,6501907.36111111,6396104.856,4093287.91044776
"4506","GSBD","Goldman Sachs BDC, Inc.",977,"$799.9M","2015","n/a","n/a","July 2, 2014","Goldman Sachs","New York","New York","Unintended Disclosure","Financial",0,2014,40.712784,-74.005941,"Goldman Sachs BDC, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200529.930348259,133923.726190476,155372.120481928,147107.537313433
"4507","GSBD","Goldman Sachs BDC, Inc.",977,"$799.9M","2015","n/a","n/a","February 12, 2018","Goldman Sachs & Co. LLC","New York","New York","Hacking","Financial",32,2018,43.299429,-74.217933,"Goldman Sachs BDC, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200529.930348259,133923.726190476,155372.120481928,147107.537313433
"4508","GS","Goldman Sachs Group, Inc. (The)",3203,"$73.32B","1999","Finance","Investment Bankers/Brokers/Service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4119801.87698413,5081910.39043825,10523484.3227092,18332013.8063241,17378685.4920635,11816522.0595238,7311843.61904762,5519982.276,3813118.51587302,3067566.79365079,2880080.21428571,3809396.97222222,3257039.09236948,3475912.13432836
"4509","GER","Goldman Sachs MLP Energy Renaissance Fund",3736,"$375.12M","1986","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954560.865671642,507385.253968254,353845.73015873,344042.626506024,465063.52238806
"4510","GMZ","Goldman Sachs MLP Income Opportunities Fund",2310,"$307.89M","2013","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284243.541666667,291963.400793651,291629.123015873,212315.162698413,172235.34939759,215284.149253731
"4511","GRC","Gorman-Rupp Company (The)",1536,"$780.6M","n/a","Capital Goods","Fluid Controls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33118.6093023256,79968.625498008,121964.075697211,152051.154150198,131584.380952381,62287.3174603175,66386.3426294821,65900.7,44176.3134920635,51651.1388888889,40718.6904761905,41103.6071428571,49242.136,54341.2388059701
"4512","GPX","GP Strategies Corporation",2819,"$217.6M","n/a","Consumer Services","Other Consumer Services","May 26, 2012","Gridiron Strategies","North Palm Beach","Florida","Hacking","Business Other",2109,2012,26.8192,-80.056669,"GP Strategies Corporation",35770.2325581395,41121.5139442231,54604.7211155378,35010.976284585,52016.3611111111,52793.6587301587,47696.2788844622,57188.848,49146.5873015873,67571.7063492063,71532.2857142857,47816.1626984127,34623.3784860558,61429.2985074627
"4513","GGG","Graco Inc.",3810,"$7.6B","n/a","Capital Goods","Fluid Controls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425067.120930233,413127.996015936,622451.812749004,690330.56916996,624955.801587302,397106.996031746,420519.378486056,358945.132,235402.781746032,273872.130952381,309877.904761905,342728.888888889,279882.654618474,790920.671641791
"4514","GRAF","Graf Industrial Corp.",372,"$307.14M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4515","EAF","GrafTech International Ltd.",2799,"$3.54B","2018","Energy","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4516","GHM","Graham Corporation",3115,"$181.91M","n/a","Technology","Industrial Machinery/Components",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67008.5813953488,41030.2390438247,157730.290836653,366707.031620553,166809.53968254,65408.8055555556,60445.4581673307,42071.54,40145.4007936508,39697.0317460317,54142.126984127,30428.6825396825,33745.1,39226.7462686567
"4517","GHC","Graham Holdings Company",4102,"$3.74B","n/a","Consumer Services","Other Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32055.7441860465,22773.2430278884,37886.187250996,57361.6007905138,76295.2619047619,138368.896825397,71292.6294820717,52781.916,47621.9126984127,49609.4365079365,42757.6428571429,28803.1428571429,18999.236,23906.3432835821
"4518","GRAM","Grana y Montero S.A.A.",1053,"$451.65M","2018","Basic Industries","Military/Government/Technical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211489.151785714,125437.222222222,85966.4722222222,150960.746031746,348388.107569721,134517.298507463
"4519","GVA","Granite Construction Incorporated",3518,"$1.33B","n/a","Basic Industries","Military/Government/Technical","March 7, 2016","Turner Construction","San Diego","California","Unintended Disclosure","Business Other",0,2016,32.680189,-116.259909,"Granite Construction Incorporated",251236.786046512,528674.09561753,859039.243027888,950831.920948617,910513.452380952,523819.341269841,396153.928286853,260273.196,217307.686507937,216180.222222222,226811.051587302,316427.682539683,378338.654618474,314431.671641791
"4520","GPMT","Granite Point Mortgage Trust Inc.",902,"$1B","2017","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435842.230769231,352112.910447761
"4521","GPK","Graphic Packaging Holding Company",2892,"$4.06B","n/a","Consumer Durables","Containers/Packaging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114898.720930233,381102.354581673,273074.573705179,463362.707509881,455910.05952381,385040.281746032,1092566.92430279,690331.308,2205033.26190476,3968066.0515873,3237313.71031746,3775555.32142857,3858102.06024096,2846429.8358209
"4522","GTN","Gray Television, Inc.",750,"$1.55B","n/a","Consumer Services","Broadcasting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198959.069767442,208492.430278884,269148.597609562,323563.043478261,552856.527777778,316163.055555556,211421.912350598,186444.044,722365.801587302,619175.626984127,822396.563492064,847995.773809524,1003482.56972112,1112754.50746269
"4523","AJX","Great Ajax Corp.",2942,"$286.56M","2015","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58651.7399103139,60531.3452380952,52495.9598393574,37123.7910447761
"4524","GWB","Great Western Bancorp, Inc.",3553,"$1.7B","2014","Finance","Major Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422528.407407407,446770.857142857,506051.630952381,297056.168,253842.164179104
"4525","GDOT","Green Dot Corporation",1631,"$1.58B","2010","Finance","Finance: Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209571.608695652,298874.924302789,590201.344,502579.170634921,492594.357142857,542384.301587302,378062.55952381,354757.139442231,361499.208955224
"4526","GBX","Greenbrier Companies, Inc. (The)",3279,"$756.54M","1994","Capital Goods","Railroads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214959.972093023,348193.952191235,379096.250996016,273254.675889328,148924.861111111,265369.277777778,569497.501992032,618250.388,437751.634920635,755755.793650794,711186.813492064,592143.182539682,477694.328,474500.462686567
"4527","GHL","Greenhill & Co., Inc.",681,"$286.25M","2004","Finance","Investment Bankers/Brokers/Service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187093.409302326,459797.458167331,475864.832669323,506722.043478261,414170.170634921,380958.126984127,630982.482071713,462368.252,375875.571428571,497183.71031746,412351.007936508,536404.48015873,610068.248995984,554039.746268657
"4528","GHG","GreenTree Hospitality Group Ltd.",397,"$1.05B","2018","Consumer Services","Hotels/Resorts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4529","GEF","Greif Bros. Corporation",1755,"$2.09B","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205964.009302326,258859.980079681,372443.143426295,462559.363636364,364467.261904762,192603.154761905,218402.09561753,212948.128,165105.011904762,171422.126984127,351980.555555556,315179.650793651,222860.437751004,225338.820895522
"4530","GFF","Griffon Corporation",863,"$816.67M","n/a","Capital Goods","Building Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269506.925581395,302409.326693227,396259.533864542,463690.996047431,283585.829365079,228242,238049.410358566,161029.852,133236.436507937,165246.404761905,180892.484126984,204167.75,121886.661290323,136712.537313433
"4531","GPI","Group 1 Automotive, Inc.",4129,"$1.39B","1997","Consumer Durables","Automotive Aftermarket",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159309.334883721,538036.091633466,624530.414342629,627228.173913043,622179.801587302,574373.384920635,370177.525896414,314848.18,308817.003968254,338687.154761905,267133.686507937,368424.634920635,257945.662650602,267915.492537313
"4532","GRUB","GrubHub Inc.",3976,"$5.42B","2014","Miscellaneous","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907748.420212766,2115241.01587302,1939061.77380952,1919802.7250996,1851415.56716418
"4533","PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.",4313,"$5.34B","2006","Transportation","Aerospace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570997.810185185,383601.338645418,568240.664031621,262394.567460317,229907.495901639,128177.055776892,64813.68,70753.3650793651,73500.2182539683,74183.5873015873,82574.1468253968,79434.6414342629,75813.6119402985
"4534","ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.",2974,"$4.42B","n/a","Transportation","Aerospace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179050.046511628,148446.147410359,164886.637450199,161447.343873518,139214.420634921,142375.619047619,96163.5378486056,69932.364,84316.9920634921,50654.1111111111,60306.1706349206,60412.4246031746,58888.015936255,57611.1492537313
"4535","AVAL","Grupo Aval Acciones y Valores S.A.",4084,"$8.17B","2014","Finance","Commercial Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224592.74285714,400471.297619048,148874.26984127,169148.853658537,99428.2089552239
"4536","SUPV","Grupo Supervielle S.A.",1041,"$224.71M","2016","Finance","Commercial Banks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244640.165605096,324049.737051793,383601.731343284
"4537","TV","Grupo Televisa S.A.",4183,"$5.11B","1993","Consumer Services","Broadcasting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985673.09767442,2404336.39442231,2674258.76494024,2659212.13438735,2974774.63888889,2480537.84126984,1950689.64143426,1669108.984,1690873.01190476,1810002.55555556,1867262.37301587,2260068.1031746,2364817.05577689,3450392.91044776
"4538","GSAH","GS Acquisition Holdings Corp.",389,"$884.06M","2018","Finance","Business Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4539","GSX","GSX Techedu Inc.",2936,"$3.36B","2019","Consumer Services","Other Consumer Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4540","GTT","GTT Communications, Inc.",2635,"$536M","n/a","Public Utilities","Telecommunications Equipment","February 8, 2018","TrueNet Communications","Jacksonville","Florida","Hacking","Online Retailer",161,2017,30.332184,-81.655651,"GTT Communications, Inc.",NA,NA,NA,NA,NA,NA,NA,NA,25834.4885496183,102379.650793651,168029.607142857,182545.865079365,271670.235059761,359399.76119403
"4541","GSH","Guangshen Railway Company Limited",748,"$2.15B","n/a","Transportation","Railroads",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18770.8790697674,33133.1474103586,98014.6533864542,79955.7470355731,49034.2936507937,62110.9880952381,44009.9482071713,32484.16,28013.5555555556,18982.8452380952,18681.8253968254,6416.5,4666.54980079681,3559.85074626866
"4542","GES","Guess?, Inc.",3108,"$1.29B","1996","Consumer Non-Durables","Apparel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207144.12093023,1948191.57370518,2160013.05976096,2286465.39525692,2084719.67857143,2103201.11111111,2272054.00398406,1982369.52,1112178.32539683,1118660.06746032,1574087.79365079,1332345.64285714,1468243.75100402,1740152.25373134
"4543","GGM","Guggenheim Credit Allocation Fund",3148,"$150.38M","2013","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42522.0687022901,36211.6706349206,26268.3412698413,27372.1825396825,24289.4453441296,27351.3880597015
"4544","GPM","Guggenheim Enhanced Equity Income Fund",2433,"$373.7M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159317.235955056,151729.856573705,155641.494023904,146672.687747036,180279.194444444,179847,125512.653386454,132669.884,112649.166666667,112550.98015873,96408.5674603175,81740.7261904762,185303.855421687,215092.656716418
"4545","GOF","Guggenheim Strategic Opportunities Fund",982,"$735.5M","n/a","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121028.990909091,84886.3043478261,79936.25,127588.218253968,90708.0199203187,90453.188,104303.670634921,95028.7142857143,83029.9563492063,86427.3650793651,99077.9068825911,181532.776119403
"4546","GBAB","Guggenheim Taxable Municipal Managed Duration Trst",1303,"$435.23M","2010","n/a","n/a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182701.295454545,120804.227091633,100033.46,95134.3650793651,63276.5714285714,77184.126984127,100824.297619048,40135.7975708502,44549.2686567164
"4547","GWRE","Guidewire Software, Inc.",4319,"$7.87B","2012","Technology","Computer Software: Prepackaged Software","December 20, 2005","Guidance Software, Inc.","Pasadena","California","Hacking","Business Other",3800,2005,34.147785,-118.144516,"Guidewire Software, Inc.",NA,NA,NA,NA,NA,NA,NA,444727.181034483,507569.285714286,562227.658730159,369931.96031746,463035.916666667,472405.856573705,631653.567164179
"4548","HRB","H&R Block, Inc.",3307,"$4.9B","n/a","Consumer Services","Other Consumer Services","March 23, 2010","H&R Block","Chicago","Illinois","Insider","Financial",60,2010,41.850033,-87.650052,"H&R Block, Inc.",2884037.91269841,2414618.26294821,3611335.25099602,3558373.37944664,4517374.51587302,6847634.76190476,5448611.76984127,4024615.424,3346470.90873016,2830198.77777778,3053370.99206349,3473489.8015873,3099306.59036145,3424435.47761194
"4549","HRB","H&R Block, Inc.",3307,"$4.9B","n/a","Consumer Services","Other Consumer Services","December 22, 2005","H&R Block","Kansas City","Missouri","Unintended Disclosure","Business Other",0,2005,39.099727,-94.578567,"H&R Block, Inc.",2884037.91269841,2414618.26294821,3611335.25099602,3558373.37944664,4517374.51587302,6847634.76190476,5448611.76984127,4024615.424,3346470.90873016,2830198.77777778,3053370.99206349,3473489.8015873,3099306.59036145,3424435.47761194
"4550","HRB","H&R Block, Inc.",3307,"$4.9B","n/a","Consumer Services","Other Consumer Services","January 2, 2006","H&R Block","Kansas City","Missouri","Unintended Disclosure","Business Other",0,2006,39.099727,-94.578567,"H&R Block, Inc.",2884037.91269841,2414618.26294821,3611335.25099602,3558373.37944664,4517374.51587302,6847634.76190476,5448611.76984127,4024615.424,3346470.90873016,2830198.77777778,3053370.99206349,3473489.8015873,3099306.59036145,3424435.47761194
"4551","HRB","H&R Block, Inc.",3307,"$4.9B","n/a","Consumer Services","Other Consumer Services","April 8, 2010","H&R Block","Bronx","New York","Insider","Financial",20,2010,40.8501,-73.866246,"H&R Block, Inc.",2884037.91269841,2414618.26294821,3611335.25099602,3558373.37944664,4517374.51587302,6847634.76190476,5448611.76984127,4024615.424,3346470.90873016,2830198.77777778,3053370.99206349,3473489.8015873,3099306.59036145,3424435.47761194
"4552","HRB","H&R Block, Inc.",3307,"$4.9B","n/a","Consumer Services","Other Consumer Services","March 23, 2012","H&R Block","Van Nuys","California","Insider","Financial",0,2012,34.189857,-118.451357,"H&R Block, Inc.",2884037.91269841,2414618.26294821,3611335.25099602,3558373.37944664,4517374.51587302,6847634.76190476,5448611.76984127,4024615.424,3346470.90873016,2830198.77777778,3053370.99206349,3473489.8015873,3099306.59036145,3424435.47761194
"4553","FUL","H. B. Fuller Company",3767,"$2.17B","n/a","Basic Industries","Home Furnishings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415015.474418605,609527.446215139,665795.051792829,714042.260869565,381634.837301587,298628.123015873,399866.772908367,371245.62,253556.630952381,370439.154761905,292468.734126984,278848.698412698,318600.448,502900.641791045
"4554","HAE","Haemonetics Corporation",2910,"$6.78B","1991","Health Care","Medical/Dental Instruments",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440072.558139535,572233.466135458,420565.075697211,566233.106719368,480018.119047619,373811.19047619,345373.944223108,249125.756,296255.555555556,381317.757936508,293340.646825397,360906.46031746,357806.553784861,487276.955223881
"4555","HAL","Halliburton Company",927,"$16.5B","n/a","Energy","Oilfield Services/Equipment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13478523.8452381,16765451.752988,19039005.4103586,18343554.6047431,17009022.1626984,18241057.218254,16571295.5634921,15187832.548,10787630.3611111,11830827.4404762,14382842.015873,9957641.65079365,8745964.29718876,9501233.31343284
"4556","HBB","Hamilton Beach Brands Holding Company",2929,"$193.83M","2017","Consumer Durables","Home Furnishings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54756.5737704918,42707.6865671642
"4557","HBI","Hanesbrands Inc.",2883,"$4.94B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4177058.41052632,2637893.83266932,6682602.88932806,5482347.81746032,3484675.02380952,5479259.6374502,4055236.1,3819797.90079365,3247949.90873016,3609268.42063492,4489558.06746032,5398073.7,6460089.7761194
"4558","HNGR","Hanger, Inc.",3123,"$704.27M","2018","Health Care","Medical Specialities",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4559","HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.",1465,"$1.81B","2013","Consumer Services","Real Estate Investment Trusts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235380.61452514,197242.726190476,254350.984126984,279876.182539683,331666.510040161,438603.47761194
"4560","HOG","Harley-Davidson, Inc.",3598,"$5B","n/a","Consumer Non-Durables","Motor Vehicles","April 4, 2008","Harley-Davidson, Inc. (HOG)","Milwaukee","Wisconsin","Portable Device","Business Other",60000,2008,43.038903,-87.906474,"Harley-Davidson, Inc.",2744951.92093023,2437343.32669323,2666546.94820717,3804163.63636364,5936724.76190476,3863343.73015873,2837994.33864542,2352616.28,1497214.83730159,1679337.96031746,2758244.99603175,2898373.25793651,2251614.51004016,2889748.25373134
"4561","HMY","Harmony Gold Mining Company Limited",1592,"$2B","n/a","Basic Industries","Precious Metals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691812.68253968,2043515.14741036,2294515.10358566,2878020.35573123,3812561.25396825,2840531.47222222,2880022.96825397,2294081.376,3207693.75793651,2953473.24206349,2906606.08333333,5309870.13095238,4207898.90039841,5647709.94029851
"4562","HSC","Harsco Corporation",880,"$1.44B","n/a","Capital Goods","Metal Fabrications","November 14, 2018","Hatscom",NA,NA,"Unknown","Unknown",1268,2018,0,0,"Harsco Corporation",473198.860465116,577732.342629482,603964.494023904,962187.861660079,828701.567460318,794100.305555556,753506.282868526,701351.732,498678.186507937,609393.638888889,817404.281746032,816617.873015873,513761.28685259,513762.298507463
"4563","HHS","Harte-Hanks, Inc.",3568,"$22.96M","1993","Technology","Advertising",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244740.613953488,330665.151394422,486544.35059761,629501.019762846,367017.880952381,324842.301587302,386923.557768924,225263.1,217584.817460317,224564.476190476,260090.115079365,382569.71031746,97856.456,NA
"4564","HIG","Hartford Financial Services Group, Inc. (The)",3965,"$21.07B","n/a","Finance","Property-Casualty Insurers","October 30, 2007","Hartford Financial Services Group","Hartford","Connecticut","Portable Device","Financial",230000,2007,41.763711,-72.685093,"Hartford Financial Services Group, Inc. (The)",1515399.17460317,1705557.68924303,1944512.70916335,8239178.98814229,20722065.5714286,8960641.05952381,7632081.64285714,7690423.288,5420334.92857143,3667371.81349206,3256927.49206349,2847395.16666667,2368880.562249,2430766.62686567
"4565","HVT","Haverty Furniture Companies, Inc.",3138,"$377.33M","n/a","Consumer Services","Other Specialty Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123232.576744186,191516.972111554,251805.565737052,262583.782608696,131894.444444444,97529.5515873016,66736.9163346613,73967.496,125615.456349206,128254.583333333,96380.0753968254,100196.067460317,79985.983935743,140047.626865672
"4566","HE","Hawaiian Electric Industries, Inc.",3802,"$4.84B","n/a","Public Utilities","Electric Utilities: Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346938.71627907,280473.131474104,471479.665338645,741146.885375494,976034.936507936,628234.194444444,652298.71314741,470430.648,470632.976190476,1087330.92460317,465643.662698413,516438.757936508,448288.718875502,493122
"4567","HCHC","HC2 Holdings, Inc.",993,"$91.7M","n/a","Capital Goods","Metal Fabrications",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280195.889830509,230414.829694323,167789.984126984,230671.84,181228.412698413,95970.7222222222,152615.5,293707.051587302,211475.131474104,157736.328358209
"4568","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","August 4, 2006","PSA HealthCare","Norcross","Georgia","Physical Loss","Healthcare",51000,2006,33.941213,-84.213531,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4569","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","November 7, 2006","CIGNA HealthCare Corp","Bloomfield","Connecticut","Portable Device","Financial",156,2006,41.839446,-72.73336,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4570","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","December 7, 2006","CIGNA HealthCare Corp","Pittsburgh","Pennsylvania","Insider","Healthcare",0,2006,40.440625,-79.995886,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4571","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","June 3, 2011","MMM Healthcare, Inc.","San Juan","Puerto Rico","Stationary Device","Healthcare",29143,2011,18.466334,-66.105722,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4572","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","May 9, 2011","MMM Healthcare, Inc.",NA,"Puerto Rico","Physical Loss","Healthcare",32390,2011,40.760537,-73.97889,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4573","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","October 10, 2012","Apria Healthcare, Inc.",NA,"California","Physical Loss","Healthcare",65700,2012,36.778261,-119.417932,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4574","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","October 22, 2013","AHMC Healthcare, Inc.","Alhambra","California","Portable Device","Healthcare",73000,2013,34.095287,-118.127015,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4575","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","October 10, 2013","NHC Healthcare","Oak Ridge","Tennessee","Portable Device","Healthcare",0,2013,36.010356,-84.269645,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4576","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","September 4, 2014","Healthcare.gov","Washington","District Of Columbia","Hacking","Government",0,2014,38.907192,-77.036871,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4577","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","October 7, 2014","VARO Healthcare",NA,"Pennsylvania","Unintended Disclosure","Healthcare",1667,2014,41.203322,-77.194525,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4578","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","March 15, 2018","BJC Healthcare","St. Louis","Missouri","Unintended Disclosure","Healthcare",33000,2017,38.627003,-90.199404,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
"4579","HCA","HCA Healthcare, Inc.",2827,"$40.99B","2011","Health Care","Hospital/Nursing Management","September 7, 2018","TMC HealthCare",NA,"Arizona","Unintended Disclosure","Healthcare",1776,2018,0,0,"HCA Healthcare, Inc.",NA,NA,NA,NA,NA,NA,3275686.67980296,3227119.096,3700234.76190476,3225720.78571429,4017864,3047417.8452381,2284932.52,2184209.88059701
